node,HGPA_label,NMF_label
Mobile_Application_Development,6,2
Mobile_Application_Testing,2,9
Mobile_Architecture,0,2
Mobile_Banking,8,2
Mobile_Data,10,9
Mobile_Development,0,2
Mobile_Marketing,14,15
Mobile_Phones,15,2
Mobile_Security,0,2
Mobile_Strategy,9,2
Mock_Ups,14,15
Mockito,8,2
Mockup,6,2
Modbus,17,5
Model_Building,6,6
Model_View_Controller,15,0
Modelling_Skills,16,9
Modularity,0,2
Modulation,12,5
"Molecular,_Cellular,_and_Microbiology",0,2
MongoDB,12,5
Mono,9,9
MooTools,4,12
Moodle,0,10
Motion_Graphics,14,15
MuleSoft,5,13
MuleSoft_Anypoint,3,11
Multi-Cloud,8,1
Multi-Factor_Authentication,4,4
Multimedia,0,10
Multithreading,12,5
Music,14,15
Mvc.net,15,2
MyBatis,4,12
MySQL,12,5
NHibernate,13,17
Nagios,2,16
Naming_Conventions,0,10
NativeScript,10,9
Native_API,0,2
Natural_Language_Processing,16,7
Navitaire,6,6
Neo4j,4,4
NetBeans,4,4
NetFlow,13,16
NetSuite_ERP,5,13
Netsuite,5,13
Network_Administration,11,16
Network_Appliances,4,12
Network_Infrastructure,13,16
Network_Management,13,16
Network_Monitoring,4,12
Network_Programming,10,8
Network_Protocols,11,16
Network_Security,3,16
Network_Switches,4,12
NewSQL,5,0
New_Product_Development,10,9
Next.js,9,2
Nginx,7,3
Nightwatch.js,3,9
NoSQL,12,5
Node.js,11,4
Non-Functional_Testing,10,9
Notification_Services,15,7
Ns_(Simulator),12,0
NuGet,6,10
NumPy,11,4
Nunit,3,9
Nuxt.Js,0,10
OAuth,6,10
Object-Oriented_Analysis_And_Design,12,2
Object-Oriented_Design,3,2
Object-Oriented_JavaScript,15,10
Object-Oriented_Programming_(OOP),12,6
Object-Relational_Mapping,11,4
Object-oriented_programming_languages,6,10
Object_Model,16,0
Object_Oriented_CSS,9,2
Object_Oriented_Programming_Language,12,5
Object_Storage,7,4
Objective_C,0,2
Obsolescence,3,2
Octopus_Deploy,2,1
Office_and_Productivity_Software,17,17
Offshoring,0,2
Oil_and_Gas,9,2
Okhttp,0,2
Okta,9,2
On-The-Job_Training,14,15
Online_Marketing,15,10
Online_Store,9,2
Open-Source_Software,11,1
OpenAPI,0,10
OpenCart,8,17
OpenERP,14,17
OpenGL,12,2
OpenID,0,10
OpenLayers,9,2
OpenMP,17,5
OpenSSO,7,11
OpenShift,8,4
OpenStack,2,1
OpenTSDB,7,13
Open_Plan,14,17
Open_Shortest_Path_First_(OSPF),13,16
Open_Source_Technology,2,9
Open_Standards,13,0
Open_Web_Application_Security_Project_(OWASP),2,16
Operability,8,9
Operating_Systems,8,16
Operational_Efficiency,11,4
Operational_Excellence,6,10
Operational_Maintenance,6,17
Operational_Planning,2,16
Operationalization,4,12
Operations_Management,4,12
Operations_Research,16,3
Oracle,7,12
Oracle_Applications,7,11
Oracle_Cloud,3,1
Oracle_Data_Integrator,1,11
Oracle_Databases,8,9
Oracle_Development,1,11
Oracle_E-Business_Suite,3,11
Oracle_Forms,7,0
Oracle_NetSuite,5,17
Oracle_PL/SQL,1,11
Oracle_PeopleSoft,5,13
Oracle_Reports,7,11
Oracle_SOA_Suite,5,17
Oracle_Service_Bus,8,17
Oracle_Spatial,13,12
Oracle_WebLogic,7,12
Order_Management,7,12
Order_Processing,1,11
Organic_Food,9,2
Organizational_Change,14,15
Organizational_Effectiveness,0,10
Organizational_Structure,0,2
OsCommerce,0,2
Oscilloscope,12,8
Other_Programming_Languages,7,10
OutSystems,5,0
Outsourcing,4,12
PHP,3,3
PHPUnit,2,1
PHP_7,15,2
PHP_Development,3,3
PHP_Frameworks,7,3
PL/SQL,3,11
Pair_Programming,12,2
Parameter,14,17
Parasoft_SOAtest,4,4
Parsing,15,2
Patch_Management,5,13
Patents,14,17
Patient_Safety,15,13
PayPal,8,10
Payment_Gateway,17,10
Payment_Method,9,10
Payment_Processing_and_Collection,4,4
Payment_Systems,11,4
Payments_Industry,5,17
Payroll,17,13
Peer-To-Peer,9,2
Peer_Review,15,13
Pega_PRPC,11,4
Penetration_Testing,11,16
PeopleCode,5,13
People_Management,10,6
Perforce,1,10
Performance_Analysis,0,2
Performance_Appraisal,13,17
Performance_Improvement,5,8
Performance_Management,4,4
Performance_Measurement,3,11
Performance_Metric,15,1
Performance_Profiling,6,17
Performance_Review,17,5
Performance_Testing,11,16
Performance_Tuning,3,11
Peripheral_Component_Interconnect_(PCI),2,16
Peripheral_Devices,4,12
Perl,7,16
Personal_Attributes,9,9
Personality_Development,10,8
Petty_Cash,12,5
Pharmaceuticals,0,2
PhilNITS,17,17
Phishing,3,3
PhoneGap,0,2
Photography,14,15
Physical_Design,1,10
Physics,10,6
Piwik,3,9
Pixel_Perfect,9,2
Platform_Tools,17,5
Plivo,16,6
Plotly,11,17
Podio,9,10
Point_Of_Sale,17,12
"Policy_Analysis,_Research,_and_Development",11,17
Policy_Enforcement,2,16
Polling,7,13
Polymorphism,10,8
Post-Production,4,12
PostGIS,9,9
PostgreSQL,16,4
PowerBuilder,7,12
Power_BI,1,11
Powerapps,17,0
Practice_Management,10,8
Pre-Production,5,0
Predictive_Analytics,4,4
Preprocessor,1,10
Presales,14,17
Presentation_Layer,13,4
Presentation_Preparation,3,9
PrestaShop,7,1
Preventive_Maintenance,5,13
Primefaces,16,11
Prism,12,5
Private_Cloud,4,4
Private_Messaging,5,17
Proactive_Maintenance,13,17
Probation,13,4
Problem_Management,4,12
Problem_Solving,8,16
Process_Analysis,17,17
Process_Architecture,15,13
Process_Design,6,8
Process_Flow_Diagrams,10,17
Process_Improvement_and_Optimization,5,13
Process_Management,17,8
Process_Optimization,6,2
Procurement,7,12
Product_Control,13,4
Product_Data_Management,15,13
Product_Design,12,5
Product_Development,16,14
Product_Engineering,11,1
Product_Knowledge,1,11
Product_Lifecycle,17,5
Product_Lifecycle_Management,17,5
Product_Management,2,3
Product_Requirements,2,3
Product_Roadmaps,12,17
Product_Strategy,16,11
Product_Support,13,14
Product_Testing,14,17
Production_Code,13,14
Production_and_Assembly,13,4
Program_Development,3,0
Program_Flow,11,16
Program_Standards,8,4
Programming_Concepts,0,2
Programming_Tools,6,17
Programming_languages,16,12
Progressive_Web_Apps,6,10
Project_Architecture,10,6
Project_Closure,7,0
Project_Commissioning,14,15
Project_Coordination,2,3
Project_Documentation,7,11
Project_Estimation,7,9
Project_Governance,13,16
Project_Implementation,4,12
Project_Management,7,13
Project_Management_Office_(PMO),14,15
Project_Planning,9,8
Project_Proposals,15,13
Project_Resources,4,12
Project_Scoping,6,10
Project_Stakeholders,6,2
Promotions_and_Campaigns,7,9
Proofreading,8,2
Property_Management,3,3
Proposal_Development,14,17
Proprietary_Software,16,12
Prototyping,12,5
Protractor,1,10
Psychology,15,10
Public_Cloud,11,1
Public_Key_Infrastructure,2,16
Public_Relations,4,12
Public_Transport,17,5
Puppet,8,1
Purchase_Requisition,14,15
Purchasing,14,15
Pyspark,16,11
Python,11,1
Quality_Assurance_and_Control,14,15
Quality_Improvement,14,15
Quality_Management,1,11
Quality_Procedures,17,2
Quality_Strategy,16,6
Qualtrics,17,17
Quasar,16,6
QuerySurge,1,11
Query_Languages,0,2
Query_Optimization,8,3
Query_Performance,1,11
Query_Tuning,1,11
Qunit,2,1
R,17,5
REST_API_Development,10,6
RESTful_API,9,2
RabbitMQ,12,5
Radar,8,1
Rapid_Application_Development,1,11
Rapid_Prototyping,12,5
Raspberry_Pi,3,11
RavenDB,6,10
ReSharper,6,0
React,6,10
React.js,9,2
React_Native,0,2
ReactiveX,15,7
Rebar,16,17
Reconciliation,13,4
Records_Management,3,0
Recruitment,8,10
Red_Hat_Linux,12,0
Redis,12,5
Redmine,17,13
Redux-Saga,6,10
Reference_Architecture,8,4
Refining,14,17
Registration,1,11
Regression_Testing,10,9
Regular_Expressions,5,12
Regulatory_Compliance,4,12
Regulatory_Requirements,1,11
Reinsurance,7,6
Relational_Database_Design,6,17
Relational_Database_Management_Systems,1,11
Relational_Databases,7,12
Release_Management,4,12
Release_Notes,9,9
Reliability_Engineering,11,4
Religious_Belief,14,15
Remittance,6,17
Remote_Desktop_Protocol_(RDP),13,17
Remote_Desktop_Services,11,16
Remote_Technical_Support,4,12
Remuneration,17,5
Rendering,0,2
Reporting_Tools,1,11
Repository_Pattern,6,2
Requirements_Analysis,2,1
Requirements_Elicitation,4,12
Requirements_Management,12,2
Requirements_Specifications,4,0
Requirements_Traceability,17,9
Requisition,4,12
Research_And_Development,12,5
Research_Papers,14,15
Resource_Allocation,1,11
Resource_Management,2,1
Responsive_Web_Design,15,10
Resque,9,10
Restaurant_Operation,9,10
Retail_Banking,4,0
Retail_Experience,7,6
Return_On_Investment,15,10
Revenue_Growth,17,5
Revenue_Management,11,4
Reverse_Engineering,9,2
Revisions,3,0
Rhel7,1,11
Risk_Analysis,4,0
Risk_Control,11,4
Risk_Management,11,8
Risk_Mitigation,2,1
Risk_management_software,13,4
Roads_and_Drainage,5,17
Robolectric,3,2
Robot_Framework,2,1
Robotic_Process_Automation,8,13
Robotics,12,5
RocksDB,4,4
Rollup,4,4
Roofing,12,8
Root_Cause_Analysis,8,9
Route,5,13
Routing_Protocols,13,16
Rspec,0,10
Ruby,3,1
Ruby_On_Rails,0,10
Ruby_on_Rails,0,10
Runbook,5,13
Rundeck,1,10
Rural_Development,14,17
RxJS,9,2
RxJava,0,2
SAND,4,12
SAP,5,13
SAP_ABAP,5,13
SAP_Applications,5,13
SAP_Basis,5,13
SAP_Business_One,8,17
SAP_Crystal_Reports,5,17
SAP_HANA,5,13
SAP_NetWeaver,17,13
SAS,1,11
SASS,15,10
SMS,15,7
SQLAlchemy,16,4
SQL_Azure,10,8
SQL_Injection,2,16
SQL_Server_Agent,3,11
SQL_Server_Analysis_Services,3,11
SQL_Server_Management_Studio,3,9
SQL_Server_Reporting_Services,3,11
SQLite,0,2
SSL,1,10
Sabre,16,11
Safety_Standards,11,4
Sales,14,17
Sales_Presentation,14,17
Sales_Process,10,8
Sales_Support,6,17
Sales_Training,14,15
Salesforce,15,7
Salesforce_Development,15,7
Salesforce_Object_Query_Language_(SOQL),16,1
Salt_Stack,11,1
Sanity_Testing,14,17
Scala,1,11
Scalability,11,1
Scenario_Analysis,11,4
Scheduling,4,12
Schematic_Diagrams,5,13
Scheme,4,4
SciPy,11,4
Science_and_Research,5,17
Scope_Management,13,16
Scripting,3,16
Scripting_Languages,8,16
Sdwebimage,9,2
Search_Engine_Marketing,14,15
Search_Engine_Optimization,15,10
Search_Engines,6,8
Secure_Coding,16,7
Secure_Programming,14,15
Security_Administration,2,16
Security_Analysis,2,16
Security_Assertion_Markup_Language_(SAML),10,17
Security_Awareness,13,4
Security_Controls,2,16
Security_Domain,8,16
Security_Implementation,7,0
Security_Operations,2,16
Security_Software,10,17
Security_Systems,2,16
Security_Testing,2,9
Selenium,2,9
Selenium_Webdriver,2,9
Semantic_HTML,11,4
Semantic_UI,10,6
Semantics,5,17
Semi-Structured_Data,1,11
SendGrid,10,6
Sendgrid,10,6
Sensu,8,1
Serialization,0,2
Servant_Leadership,17,9
Server-Side,1,10
Server_Administration,2,1
Server_Configuration,13,15
Server_Pages,16,4
Server_Virtualization,13,1
Serverless_Computing,10,8
Servers,7,12
Service-Oriented_Architecture,11,4
ServiceNow,4,12
Service_Catalog,4,12
Service_Design,15,7
Service_Development,4,12
Service_Discovery,4,4
Service_Improvement,2,1
Service_Layer,0,2
Service_Level,2,16
Service_Level_Management,13,12
Service_Management,4,12
Service_Quality,7,0
Service_Request_Management,13,12
SharePoint_Administration,3,11
SharePoint_Development,6,8
SharePoint_Portal_Server,17,0
Sharpening,0,10
Shell_Commands,2,1
Shell_Script,2,3
Shell_script,2,3
Shipping_software,9,2
Shopify,10,9
Sidekiq,0,10
Siemens_PLC,13,12
SignalR,16,9
Signal_Processing,12,5
Simple_Object_Access_Protocol_(SOAP),8,4
Simulation_and_Simulation_Software,17,0
Simulation_software,17,0
Simulations,14,15
Single_Page_Application,1,10
Single_Sign-On_(SSO),6,10
Sisense,2,16
Site_Reliability_Engineering,11,4
Sitefinity,6,8
Slack,9,2
Slowly_Changing_Dimensions,1,11
Smalltalk,17,11
Smart_Contracts,13,4
Smoke_Testing,2,9
SoapUI,2,9
Social_Media,9,2
Social_Media_APIs,9,2
Social_Media_Management,4,12
Social_Media_Trends,9,2
Social_Security,17,5
Social_Skills,12,8
Socket.io,9,2
Socket_Programming,3,2
Software_AG,6,10
Software_Analysis,14,17
Software_Architecture,12,5
Software_Asset_Management,5,12
Software_Coding,10,17
Software_Configuration_Management,8,1
Software_Defined_Networking_(SDN),10,9
Software_Deployment,12,2
Software_Design,3,6
Software_Design_Patterns,10,9
Software_Development,8,17
Software_Development_Engineer_in_Test,2,9
Software_Development_Life_Cycle,16,11
Software_Development_Methodologies,7,6
Software_Development_Tools,9,2
Software_Documentation,3,0
Software_Engineering,17,9
Software_Engineering_Process,9,2
Software_Features,15,17
Software_Maintenance,17,5
Software_Modules,12,8
Software_Quality_Assurance,10,9
Software_Security,16,3
Software_Suite,3,0
Software_Systems,17,5
Software_Testing,10,9
Software_development_tools,9,2
SolarWinds,7,13
Solar_Panels,9,10
Solid_Principles,6,8
Solution_Architecture,7,10
Solution_Delivery,5,13
Solution_Design,17,9
SonarQube,8,9
Sound_Design,5,17
Source_Code_Control_Systems,15,2
Source_Codes,14,17
Source_Data,1,11
Specflow,10,17
Speech_Recognition,10,9
Spinnaker,8,1
Splunk,2,16
Sports_and_Recreation,9,9
Spotify,11,4
Spreadsheet_applications,12,5
Spring,4,4
Spring_Batch,8,4
Spring_Boot,4,4
Spring_Cloud,4,4
Spring_Framework,13,4
Spring_Integration,4,0
Spring_MVC,8,4
Spring_Security,4,12
Sprint_Planning,6,10
Sprint_Retrospectives,6,2
SpriteKit,15,2
Sqoop,1,11
Stackdriver,2,16
Stage,17,2
Stakeholder_Management,5,8
Stakeholder_Requirements,7,6
Standard_Operating_Procedure,5,17
Standard_Template_Library_(STL),10,8
Star_Schema,1,11
Static_Application_Security_Testing_(SAST),3,9
Statistical_Analysis,17,11
Statistical_Modeling,16,11
Statistics,7,12
Stock_Management,1,11
Storage_Area_Network_(SAN),13,16
Storage_Systems,11,16
Stored_Procedure,1,11
Strategic_Planning,14,17
Strategic_Roadmaps,8,17
Streamlines,2,1
Stress_Testing,11,16
Structured_Analysis,15,7
Structured_Analysis_And_Design,15,7
Structured_Programming,8,2
Student_Support_and_Services,7,12
Style_Guides,15,7
Style_Sheets,1,10
Stylus,6,10
Subsidies,12,17
Subsystems,6,6
Succession_Planning,8,2
SugarCRM,0,2
Suitecommerce,5,13
Suitecrm,0,10
Suitescript,5,13
Suitetalk,7,13
Sun_Certified_Java_Developer_(SCJD),8,2
SuperTest,3,9
Supplier_Management,15,10
Supply_Chain_Management,16,14
Supply_Management,16,0
Surpass,11,2
Surrogate_Key,1,11
Surveys,17,9
Swift,0,2
Symfony,0,10
Syncsort,3,9
Syntax,7,10
Syslog,2,16
System_Administration,2,16
System_Configuration,13,1
System_Deployment,8,1
System_Design_and_Implementation,7,13
System_Implementation,5,17
System_Integration_Testing,1,11
System_Integrity,5,17
System_Migration,5,13
System_Monitoring,13,1
System_Programming,1,11
System_Requirements,3,0
System_Software,3,3
System_Support,16,9
System_Testing,3,9
Systems_Analysis,16,0
Systems_Architecture,13,4
Systems_Development,17,0
Systems_Development_Life_Cycle,7,0
Systems_Engineering,14,17
Systems_Integration,5,0
Systems_Thinking,15,7
TCP/IP,3,16
TIBCO_BusinessEvents,4,4
TIBCO_EMS,4,4
TIBCO_Spotfire,3,11
Tableau,7,11
Tagline,7,17
Talend,1,11
Talent_Acquisition,15,2
Target_Audience,10,9
Target_Market,6,17
Task_Management,3,11
Tax,12,5
Tax_Returns,12,5
Taxonomy,3,11
Teaching,15,6
Team_Foundation_Server,5,8
Team_Processes,13,14
Teamcity,8,1
Technical_Analysis,11,4
Technical_Assistance,2,3
Technical_Communication,10,9
Technical_Consulting,14,17
Technical_Debt,0,10
Technical_Documentation,13,16
Technical_Engineering,14,17
Technical_Management,12,17
Technical_Report,17,5
Technical_Services,2,3
Technical_Support_and_Services,17,9
Technical_Training,5,8
Technical_Writing,4,12
Technology_Solutions,4,12
Technology_Strategies,16,11
Telecommunications,4,12
Telehealth,11,1
Telephony,15,7
Telerik,6,6
Templates,3,11
Templating,15,13
TensorFlow,11,17
Terraform,2,1
Test-Driven_Development_(TDD),8,9
TestNG,8,9
Test_Automation,10,9
Test_Case,13,9
Test_Data,3,9
Test_Design,2,9
Test_Engineering,8,17
Test_First,6,2
Test_Harness,12,5
Test_Management,2,9
Test_Planning,10,9
Test_Script,2,9
Test_Strategy,2,9
Test_Suite,13,17
Test_Tools,9,9
Testability,10,9
Testing_software,6,2
Text_Files,1,11
Thought_Leadership,11,17
Threat_Detection,16,3
Threat_Management,2,3
Throttling,4,4
Throughput,11,17
Tier_3_Technical_Support,5,17
Time_Series,13,4
Time_Tracking_Software,6,0
Time_tracking_software,6,0
Tivoli,6,10
Tooling,13,1
Toolkits,6,10
Topology,13,12
Touchscreen,6,2
Tourism,3,3
Traceability,17,9
Traceability_Matrix,17,9
Track_And_Trace,8,4
Trade_Finance,8,4
Trademarks,14,17
Training_Programs,14,15
Trajectory,10,10
Transact-SQL,13,4
Transcoding,14,15
Transmission,1,11
Transmission_Control_Protocol_(TCP),3,16
Transport_Layer_Security_(TLS),7,10
"Transportation,_Supply_Chain,_and_Logistics",17,13
Transportation_Security_Administration_(TSA),6,10
Travel_and_Tourism,12,5
Travis,11,1
Trello,9,8
Triage,13,16
Triangulation,0,2
Troubleshooting_software,5,17
Turnaround_Time,16,2
Twilio,16,11
Twitter,0,2
TypeScript,8,4
Typography,14,15
UI/UX,0,2
UNIX,7,11
UNIX_Shell,7,11
Ubuntu,11,3
Ui_Patterns,12,2
Uikit,0,2
Umbraco,6,8
Underwriting,16,17
Unified_Communications,15,7
Unified_Field_Theories_(UFT),10,9
Unified_Modeling_Language,10,9
Unit_Testing,3,6
Unix,7,11
Unix_Commands,1,10
Unix_Shell,7,11
Unreal_Engine,12,5
Unstructured_Data,10,9
Upskilling,12,2
Uptime,11,16
Usability,15,2
Usability_Design,9,2
Usability_Testing,10,10
User-Centered_Design,10,2
User_Acceptance_Testing_(UAT),7,9
User_Assistance,16,17
User_Defined_Functions,3,11
User_Experience,15,2
User_Feedback,16,4
User_Flows,14,15
User_Guide,12,8
User_Interface,17,8
User_Interface_Design,10,8
User_Profile,3,0
User_Provisioning,16,7
User_Research,15,7
User_Story,17,9
VMware,13,16
VMware_VSphere,13,16
Vagrant,0,10
Value_Chain,15,13
Value_Propositions,7,12
Variable_Frequency_Drives,13,12
Vector_Graphics,14,15
Vendor_Management,10,8
Venture_Capital,16,4
Verification_And_Validation,10,2
Version_Control,10,9
Version_Control_Software,9,10
Version_control_software,9,10
Video_Conferencing,10,10
Video_Editing,14,15
Video_Processing,8,2
Video_Streaming,0,2
ViewModel,0,2
Vigilant,5,17
VirtualBox,0,10
Virtual_Dom,16,0
Virtual_Local_Area_Network_(VLAN),13,16
Virtual_Machines,6,17
Virtual_Private_Cloud,11,14
Virtual_Private_Networks_(VPN),13,16
Virtual_Reality,9,8
Virtual_Training,14,15
Virtualization,7,1
Visual_Basic_For_Applications,7,17
Visual_FoxPro,17,17
Visual_Studio_Online,9,2
Visualization,15,7
Voice_Over_IP,13,16
Vscode,9,2
Vtiger_CRM,5,0
Vue.js,15,10
Vuetify,15,13
Vuex,15,13
Vulnerability,13,4
WCF/Web_API,6,8
WYSIWYG,14,15
Warehousing,1,11
"Water_Supply,_Testing,_and_Treatment",7,9
Waterfall_Methodology,17,5
Wealth_Management,8,9
Wearables,8,2
WebGL,10,10
WebKit,0,2
WebMethods,5,13
WebRTC,6,10
WebSocket,9,2
WebStorm,6,10
Web_2.0,4,12
Web_Application_Development,7,12
Web_Application_Frameworks,15,7
Web_Application_Security,6,10
Web_Applications,16,1
Web_Content,2,16
Web_Content_Management,16,15
Web_Design_Concepts,6,2
Web_Design_and_Development,1,10
Web_Development,16,8
Web_Development_Tools,15,13
Web_Engineering,17,5
Web_Frameworks,17,17
Web_Pages,15,10
Web_Parts,3,0
Web_Platforms,11,4
Web_Portals,12,7
Web_Project,7,1
Web_Publishing,7,3
Web_Scraping,11,17
Web_Servers,13,1
Web_Services,6,10
Web_Standards,0,10
Web_Tools,8,4
Web_Trends,10,6
Web_UI,4,12
Web_UI_Design,9,10
WebdriverIO,10,17
Webforms,6,8
Webhooks,9,10
Webpack,8,10
Website_Architecture,8,4
WhatsApp,7,17
White-Box_Testing,2,16
Wholesale_Banking,8,4
WiDi,16,4
Wide_Area_Networks,4,12
WinAutomation,17,17
Windows_Desktop,6,8
Windows_Forms,12,8
Windows_Phone,12,2
Windows_Servers,2,16
Windows_Service,4,12
Wireless_Networks,4,0
WooCommerce,9,8
WordPress,0,10
Work_Breakdown_Structure,7,6
Workbench,17,13
Workflow_Automation,17,17
Workflow_Management,16,16
Workflow_software,1,11
Workforce_Management,7,12
Writing,7,9
XAMPP,7,3
XHarbour,7,11
XML,15,2
XML-RPC,9,2
XPath,3,9
XQuery,15,7
Xamarin,6,0
Xamarin.android,6,8
Xamarin.forms,6,8
Xamarin.ios,6,8
Xcode,0,2
Xctest,9,2
Xdebug,10,10
Xunit,16,6
Xunit.net,10,9
YAML,11,1
Yoast,7,17
Yoga,14,15
YouTube,12,2
Zabbix,2,16
Zapier,7,11
Zend_Framework,10,3
Zendesk,5,13
Zipkin,2,16
Zuora,9,8
Zurb_Foundation,0,2
amCharts,6,17
cURL,10,8
eSports,8,4
gRPC,10,9
jQuery,6,8
vtiger_CRM,5,0
xQuery,15,7
